Country Code,Countries/territories,Region,Year,Population group selected,Population analysed,% pop analysed of tot country pop,Population in Phase 3 or above #,Population in Phase 3 or above %,Population in Phase 1 #,Population in Phase 1 %,Population in Phase 2 #,Population in Phase 2 %,Population in Phase 3 #,Population in Phase 3 %,Population in Phase 4 #,Population in Phase 4 %,Population in Phase 5 #,Population in Phase 5 %,Major Food Crisis,Primary driver,Secondary driver,Tertiary driver,Total country population,Total country GDP (US$),GDP per capita (US$)
TCD,Chad,WEST AFRICA,2021,Whole country,15375866.0,0.9207105389221557,1778629.79,0.11567672285905718,10265854.44,0.6676602436571702,3331381.7699999996,0.21666303348377253,1613219.65,0.1049189457036111,165410.13999999993,0.010757777155446069,0.0,0.0,Y,Conflict/insecurity,,,17828273.0,16871937697.5854,946.358500208374
TGO,Togo,WEST AFRICA,2021,,,,,,,,,,,,,,,,,,,,8878379.0,8342243645.94438,939.613373786407
THA,Thailand,ASIA,2021,,,,,,,,,,,,,,,,,,,,71727332.0,506194668789.937,7057.20754802279
TJK,Tajikistan,ASIA,2021,,,,,,,,,,,,,,,,,,,,9966908.0,8937805347.13963,896.748053372182
TKM,Turkmenistan,ASIA,2021,,,,,,,,,,,,,,,,,,,,7092043.0,50007428571.4286,7051.20211079213
TLS,Timor-Leste,ASIA,2021,,,,,,,,,,,,,,,,,,,,1350139.0,3624889673.07263,2684.82702378987
TON,Tonga,ASIA,2021,,,,,,,,,,,,,,,,,,,,105490.0,518228028.701685,4912.57966349119
TUN,Tunisia,MENA,2021,,,,,,,,,,,,,,,,,,,,12048622.0,47073234359.1819,3906.93926319391
TUR,Türkiye,MENA,2021,Refugees,,,,,,,,,,,,,,,,,,,84147318.0,819865223976.115,9743.21277804855
TUV,Tuvalu,ASIA,2021,,,,,,,,,,,,,,,,,,,,10194.0,60196405.7138393,5905.08198095343
TZA,United Republic of Tanzania,CS AFRICA,2021,Whole country,3404354.0,0.05906478316560841,437243.0,0.13,2182031,0.6409530266241408,785080.0,0.23,415463.0,0.12,21780.0,0.01,0.0,0.0,N,Weather extremes,,,62830412.0,70655628147.8986,1159.85656738281
UGA,Uganda,EAST AFRICA,2021,Whole country,45700000.0,1.0,2200000.0,0.04814004376367615,merged with Phase 2 ,,43500000.0,0.9518599562363238,,,,,,,Y,Conflict/insecurity,,,45910930.0,40529788744.0595,882.791717442001
UKR,Ukraine,EU,2021,IDPs,6167730.0,0.1494844886088221,383333.0,0.06,merged with Phase 2 ,,5784397.0,0.9378486088074542,,,,,,,N,Conflict/insecurity,,,44298640.0,199765859570.935,4775.94580078125
UZB,Uzbekistan,ASIA,2021,,,,,,,,,,,,,,,,,,,,34243696.0,77340060003.0347,2258.51964119278
VCT,Saint Vincent and the Grenadines,LAC,2021,,,,,,,,,,,,,,,,,,,,102841.0,888677777.777778,8641.27904024443
VEN,Venezuela (Bolivarian Republic of),LAC,2021,Whole country,,,,,,,,,,,,,,,,,,,28237826.0,,
VNM,Vietnam,ASIA,2021,,,,,,,,,,,,,,,,,,,,98935098.0,366474752771.009,3704.1935590038
VUT,Vanuatu,ASIA,2021,,,,,,,,,,,,,,,,,,,,305868.0,982362211.918412,3211.71947349318
WSM,Samoa,ASIA,2021,,,,,,,,,,,,,,,,,,,,213779.0,843923638.733018,3947.64517905415
XKX,Kosovo,MENA,2021,,,,,,,,,,,,,,,,,,,,1786079.0,9413403724.01899,5270.42965289833
YEM,Yemen,MENA,2021,Whole country,30041712.0,1.0,16147000.0,0.54,5258000,0.17476407469720767,8644500.0,0.29,11042000.0,0.37,5058000.0,0.17,47000.0,0.0,Y,Conflict/insecurity,,,37140230.0,,522.173511689783
ZAF,South Africa,CS AFRICA,2021,,,,,,,,,,,,,,,,,,,,61502603.0,420886877628.703,6843.39941886204
ZMB,Zambia,CS AFRICA,2021,Whole country,6889816.0,0.3827675555555556,1724243.0,0.25,2651814,0.38488894333317464,2513759.0,0.36,1485331.0,0.22,238912.0,0.03,0.0,0.0,Y,Economic shocks,,,19603607.0,22096416932.0089,1127.16077872857
ZWE,Zimbabwe,CS AFRICA,2021,Whole country,9706118.0,0.623887985892821,3380232.0,0.35,3221152,0.33186820930880917,3104734.0,0.32,2611638.0,0.27,768594.0,0.08,0.0,0.0,Y,Economic shocks,,,15797210.0,27240507841.6729,1724.38727102272
AFG,Afghanistan,ASIA,2022,Whole country,43100596.0,1.0,19903995.0,0.46180324281362606,8895869,0.2063978187215787,14300733.0,0.33179896166633055,13823864.0,0.3207348687243211,6080130.0,0.14106835088776962,0.0,0.0,Y,Economic shocks,,,40578842.0,14497243872.1337,357.261152798144
AGO,Angola,CS AFRICA,2022,,2750124.0,0.09,1583997.0,0.58,482824,0.17556444727583193,683303.0,0.25,1167337.0,0.42,416660.0,0.15,0.0,0.0,Y,Weather extremes,,,35635029.0,104399746853.401,2929.69445467272
ALB,Albania,MENA,2022,,,,,,,,,,,,,,,,,,,,2777689.0,19017244116.7203,6846.42669381643
ARG,Argentina,LAC,2022,,,,,,,,,,,,,,,,,,,,45407904.0,632790070063.124,13935.6811110049
ARM,Armenia,MENA,2022,,,,,,,,,,,,,,,,,,,,2969200.0,19513506553.1251,6571.97445545099
ASM,American Samoa,LAC,2022,,,,,,,,,,,,,,,,,,,,48342.0,871000000.0,18017.4589383973
AZE,Azerbaijan,MENA,2022,,,,,,,,,,,,,,,,,,,,10141756.0,78807470588.2353,7770.594223351
BDI,Burundi,EAST AFRICA,2022,Whole country,12045234.0,1.0,1403868.0,0.11654966603388527,6981060,0.5795703097175198,3660306.0,0.3,1353231.0,0.12,50637.0,0.004203903386185773,0.0,0.0,Y,Weather extremes,,,13321097.0,3338722827.65691,250.634225368744
BEN,Benin,WEST AFRICA,2022,,,,,,,,,,,,,,,,,,,,13759501.0,17425405083.8797,1266.42710981159
BFA,Burkina Faso,WEST AFRICA,2022,Whole country,21253895.0,0.9713488603367197,3453510.0,0.16248833449116032,12468941,0.586666161661192,5331444.0,0.2508455038476477,2825046.0,0.1329189779096961,628464.0,0.029569356581464243,0.0,0.0,Y,Conflict/insecurity,,,22509038.0,18820218690.5948,836.118304593682
BGD,Bangladesh,ASIA,2022,Whole country,1440698.0,0.008747407407407407,1279328.0,0.8879917928670686,merged with Phase 2 ,,161370.0,,,,,,,,Y,Conflict/insecurity,,,169384897.0,460131689083.083,2716.48592780431
BGR,Bulgaria,MENA,2022,,,,,,,,,,,,,,,,,,,,6465097.0,90509236929.2237,13999.6719197289
BIH,Bosnia and Herzegovina,MENA,2022,,,,,,,,,,,,,,,,,,,,3204802.0,24534663636.1778,7655.59421024383
BLR,Belarus,MENA,2022,,,,,,,,,,,,,,,,,,,,9228071.0,73775179924.603,7994.64806074889
BLZ,Belize,LAC,2022,,,,,,,,,,,,,,,,,,,,402733.0,2846700000.0,7068.45478269722
BOL,Bolivia,LAC,2022,,,,,,,,,,,,,,,,,,,,12077154.0,44008282879.8842,3643.92826984604
BRA,Brazil,LAC,2022,,,,,,,,,,,,,,,,,,,,210306415.0,1951923942083.32,9281.33334441234
BTN,Bhutan,ASIA,2022,,,,,,,,,,,,,,,,,,,,780914.0,2898227743.75576,3711.32767981591
BWA,Botswana,CS AFRICA,2022,,,,,,,,,,,,,,,,,,,,2439892.0,20321150598.0672,8328.70905682185
CAF,Central African Republic,CS AFRICA,2022,Whole country,6091097.0,1.0,2652693.0,0.44,1434325,0.23,2004079.0,0.33,2011128.0,0.33,641565.0,0.11,0.0,0.0,Y,Conflict/insecurity,,,5098039.0,2382618615.01694,467.359825026238
CHN,China,ASIA,2022,,,,,,,,,,,,,,,,,,,,1412175000.0,18316765021690.2,12970.6056414327
CIV,Côte d'Ivoire,WEST AFRICA,2022,,,,,,,,,,,,,,,,,,,,30395002.0,70922824824.0069,2333.37128334477
CMR,Cameroon,WEST AFRICA,2022,Whole country,27190905.806653835,1.0,3597013.871863616,0.13228738672557933,16825442.5708425,0.618789336790877,6768449.363947686,0.24892327648354368,3356780.9671600093,0.12345234068438345,240232.9047036073,0.00883504604119589,0.0,0.0,Y,Conflict/insecurity,,,27632771.0,44347206072.5513,1604.87726954895
COD,Democratic Republic of the Congo,CS AFRICA,2022,Whole country,102971764.0,0.94,26429376.0,0.26,31653558,0.3,44888830.0,0.44,22597681.0,0.22,3831695.0,0.04,0.0,0.0,Y,Conflict/insecurity,,,102396968.0,65801547755.6552,642.612267148918
COG,Congo,CS AFRICA,2022,Whole country,,,,,,,,,,,,,,,,,,,6035104.0,15817030156.9459,2620.83804304713
COG,Congo - refugees,CS AFRICA,2022,Whole country,59930.0,1.0,38714.78,0.646,merged with Phase 2 ,,21215.22,,,,,,,,,Conflict/insecurity,,,6035104.0,15817030156.9459,2620.83804304713
COL,Colombia,LAC,2022,Residents and migrants,,,,,,,,,,,,,,,,,,,51737944.0,345632492851.448,6680.44506854481
COL,Colombia - migrants,LAC,2022,Residents and migrants,4559148.0,1.0,2880000.0,0.62,merged with Phase 2 ,,1679148.0,0.36830302503888884,,,,,,,Y,Economic shocks,,,51737944.0,345632492851.448,6680.44506854481
COM,Comoros,CS AFRICA,2022,,,,,,,,,,,,,,,,,,,,834188.0,1279542248.45017,1533.87755332151
CPV,Cabo Verde,WEST AFRICA,2022,Whole country,483627.0,1.0,46093.0,0.09530692041594038,299472,0.6192210112338641,138062.0,0.2854720683501955,43003.0,0.08891769897048758,3090.0,0.0063892214454527975,0.0,0.0,N,Economic shocks,,,519741.0,2247003344.34242,4323.31362032709
CRI,Costa Rica,LAC,2022,,,,,,,,,,,,,,,,,,,,5081765.0,69243626028.6698,13625.9008491478
CUB,Cuba,LAC,2022,,,,,,,,,,,,,,,,,,,,11059820.0,,
DJI,Djibouti,EAST AFRICA,2022,Whole country,1181675.0,1.0,192168.0,0.16,574740,0.4863773880297036,414767.0,0.35099921721285465,179778.0,0.15,12390.0,0.01,0.0,0.0,N,Economic shocks,,,1137096.0,3562814908.76149,3133.25779772463
DMA,Dominica,LAC,2022,,,,,,,,,,,,,,,,,,,,66826.0,623062962.962963,9323.66089490562
DOM,Dominican Republic,LAC,2022,,10621938.0,0.9994455813995525,1552880.0,0.15,5663972,0.5334179410814701,3405087.0,0.32,1410397.0,0.14,142483.0,0.01,0.0,0.0,Y,Economic shocks,,,11230734.0,113478087134.8,10104.2449349081
DZA,Algeria,MENA,2022,Refugees,133672.0,0.7612300683371298,98917.28,0.74,merged with Phase 2 ,,34754.72,0.26,,,,,,,,Conflict/insecurity,,,45477389.0,225638456572.143,4961.55257664733
ECU,Ecuador,LAC,2022,Residents and migrants,,,,,,,,,,,,,,,,,,,17823897.0,116133121000.0,6515.58528418336
ECU,Ecuador - migrants,LAC,2022,Migrants,505000.0,1.0,302986.0,0.6033,merged with Phase 2 ,,202014.0,,,,,,,,,Economic shocks,,,17823897.0,116133121000.0,6515.58528418336
EGY,"Egypt, Arab Rep.",MENA,2022,Refugees,,,,,,,,,,,,,,,,,,,112618250.0,476747720364.742,4233.30783744856
ERI,Eritrea,EAST AFRICA,2022,Whole country,,,,,,,,,,,,,,,,,,,3409447.0,,
ETH,Ethiopia,EAST AFRICA,2022,Whole country,114964000.0,1.0,23610000.0,0.21,merged with Phase 2 ,,95264000.0,0.8286420096725932,,,,,,,Y,Weather extremes,,,125384287.0,126772707851.339,1011.07332413462
FJI,Fiji,ASIA,2022,,,,,,,,,,,,,,,,,,,,919422.0,4969503549.32096,5405.03006162671
FSM,"Micronesia, Fed. Sts.",ASIA,2022,,,,,,,,,,,,,,,,,,,,112114.0,415956896.458884,3710.12448453257
GAB,Gabon,CS AFRICA,2022,,,,,,,,,,,,,,,,,,,,2430747.0,20440655695.229,8409.20741452279
GEO,Georgia,MENA,2022,,,,,,,,,,,,,,,,,,,,3712502.0,24984568959.605,6729.84659930283
GHA,Ghana,WEST AFRICA,2022,,13675438.0,0.44400772727272725,823102.6500000001,0.06018839396588249,10253489.64,0.7497741308176017,2598845.7099999995,0.19003747521651587,794119.2499999999,0.05806901760660243,28983.4,0.0021193763592800468,0.0,0.0,N,Economic shocks,,,33149152.0,73919003209.9866,2229.89122647803
GIN,Guinea,WEST AFRICA,2022,Whole country,11165931.0,0.8419722360088551,1219288.0,0.10919716412361853,6115433,0.547686798351163,3831210.0,0.34311603752521846,1198458.0,0.1073316680892977,20830.0,0.0018654960343208282,0.0,0.0,Y,Economic shocks,,,14055137.0,19910452541.9219,1416.59612011764
GMB,Gambia,WEST AFRICA,2022,Whole country,2444250.0,1.0,207666.33000000002,0.08496116600184106,1651833.7999999998,0.6758039480413214,584749.87,0.23923488595683748,201062.28000000003,0.08225929426204358,6604.049999999999,0.0027018717397974835,0.0,0.0,N,Economic shocks,,,2636470.0,2204734527.12734,836.244875582631
GNB,Guinea-Bissau,WEST AFRICA,2022,,,,,,,,,,,,,,,,,,,,2105529.0,1839048747.87671,873.437861875428
GNQ,Equatorial Guinea,CS AFRICA,2022,,,,,,,,,,,,,,,,,,,,1803545.0,13687643435.6249,7589.29964909381
GRD,Grenada,LAC,2022,,,,,,,,,,,,,,,,,,,,116913.0,1231732103.7037,10535.4588771454
GTM,Guatemala,LAC,2022,Residents and migrants ,17357886.0,1.0,4600986.0,0.26,5623269,0.33,7133631.0,0.41,4048533.0,0.23,552453.0,0.03,0.0,0.0,Y,Economic shocks,,,17847877.0,95641441234.943,5358.70127494396
GUY,Guyana,LAC,2022,,,,,,,,,,,,,,,,,,,,821637.0,14718388489.2086,17913.4928066879
HND,Honduras,LAC,2022,,9597739.0,1.0,2644239.0,0.28,3233689,0.34,3719811.0,0.39,2291044.0,0.24,353195.0,0.04,0.0,0.0,Y,Economic shocks,,,10463872.0,31426041806.7985,3003.28996826399
HTI,Haiti,LAC,2022,Whole country,9906757.0,0.9078923504871186,4724394.0,0.48,2397489,0.24200543124253476,2784874.0,0.28,2891240.0,0.29,1813948.0,0.18,19206.0,0.0,Y,Conflict/insecurity,,,11503606.0,20253551920.5516,1760.62635668777
IDN,Indonesia,ASIA,2022,,,,,,,,,,,,,,,,,,,,278830529.0,1319101183380.15,4730.83484836107
IND,India,ASIA,2022,,,,,,,,,,,,,,,,,,,,1425423212.0,3346107287730.93,2347.44829434623
IRN,"Iran, Islamic Rep.",MENA,2022,Refugees,,,,,,,,,,,,,,,,,,,89524246.0,394362621793.035,4405.09291519791
IRQ,Iraq,MENA,2022,Whole country,6152486.0,0.14936605285596555,196313.0,0.032,2241766,0.364,3670978.0,0.597,,,,,,,N,Weather extremes,,,44070551.0,287372232137.931,6520.73154560584
JAM,Jamaica,LAC,2022,,,,,,,,,,,,,,,,,,,,2839144.0,17097760686.7775,6022.15339791763
JOR,Jordan,MENA,2022,,661670.0,1.0,544168.0,0.822,merged with Phase 2 ,,117502.0,0.17758399202019134,,,,,,,,Conflict/insecurity,,,11256263.0,48764963380.2817,4332.25159897931
KAZ,Kazakhstan,ASIA,2022,,,,,,,,,,,,,,,,,,,,20034609.0,225496328925.494,11255.3396437881
KEN,Kenya,EAST AFRICA,2022,Whole country,14834569.0,0.27,4354545.0,0.29,5370417.699999999,0.3620204739349016,5109606.250000001,0.34,3142733.2000000007,0.21,1211811.85,0.08,0.0,0.0,Y,Weather extremes,,,54252461.0,114448978152.637,2109.56288513137
KGZ,Kyrgyzstan,ASIA,2022,,,,,,,,,,,,,,,,,,,,6975220.0,12134931017.9465,1739.72018344174
KHM,Cambodia,ASIA,2022,,,,,,,,,,,,,,,,,,,,17201724.0,39994532959.6074,2325.03050040841
KIR,Kiribati,ASIA,2022,,,,,,,,,,,,,,,,,,,,130469.0,270040456.961045,2069.76720110559
LAO,Lao People's Democratic Republic,ASIA,2022,,,,,,,,,,,,,,,,,,,,7559007.0,15468785203.7532,2046.40440255621
LBN,Lebanon ,MENA,2022,Whole country,5364000.0,0.92,1984000.0,0.37,962000,0.18,2419000.0,0.45,1678000.0,0.31,306000.0,0.06,0.0,0.0,Y,Economic shocks,,,5744489.0,20992421948.8081,3654.35845534878
LBR,Liberia,WEST AFRICA,2022,Whole country,4799779.0,1.0,373230.32999999996,0.07775989894534727,3406982.2300000004,0.7098206459089055,1019566.4400000001,0.21241945514574734,365747.56999999995,0.0762009188339713,7482.76,0.0015589801113759614,0.0,0.0,N,Economic shocks,,,5373294.0,4001047000.0,744.617175237387
LBY,Libya,MENA,2022,Whole country,1553277.0,0.1894240243902439,300000.0,0.19314005164564982,merged with Phase 2 ,,1253277.0,0.8068599483543502,,,,,,,N,Conflict/insecurity,,,7223805.0,43246297921.8499,5986.63694851258
LCA,Saint Lucia,LAC,2022,,,,,,,,,,,,,,,,,,,,178781.0,2342714814.81481,13103.8243147472
LKA,Sri Lanka,ASIA,2022,Whole country,22159516.0,1.0,6271143.028,0.283,merged with Phase 2 ,,15888372.972,0.717,,,,,,,Y,Economic shocks,,,22181000.0,74143020262.8076,3342.63650253855
LSO,Lesotho,CS AFRICA,2022,Whole country,1475113.0,0.702434761904762,337511.0,0.23,609762,0.41336629803954,527840.0,0.36,311868.0,0.21,25643.0,0.02,0.0,0.0,N,Economic shocks,,,2286110.0,2354980884.15271,1030.12579628833
MAR,Morocco,MENA,2022,,,,,,,,,,,,,,,,,,,,37329064.0,130951926351.241,3455.39624023438
MDA,Moldova,EU,2022,,,,,,,,,,,,,,,,,,,,2528654.0,14525337523.7271,5744.29618434435
MDG,Madagascar,CS AFRICA,2022,Whole country,6230078.0,0.21451959231457887,2225075.0,0.36,1534551,0.24,2470452.0,0.4,1972981.0,0.32,252094.0,0.04,0.0,0.0,Y,Weather extremes,,,30437261.0,15325603272.6073,503.514533472879
MDV,Maldives,ASIA,2022,,,,,,,,,,,,,,,,,,,,524106.0,6177118113.94637,11786.0091545343
MEX,Mexico,LAC,2022,,,,,,,,,,,,,,,,,,,,128613117.0,1466464899303.68,11402.1410374782
MHL,Marshall Islands,ASIA,2022,,,,,,,,,,,,,,,,,,,,40077.0,253400000.0,6322.82855503156
MKD,North Macedonia,EU,2022,,,,,,,,,,,,,,,,,,,,1831712.0,13932436550.0883,7606.2375253797
MLI,Mali,WEST AFRICA,2022,Whole country,21696914.0,1.0,1841067.0,0.0848538644712331,15444742,0.7118404949201531,4411105.0,0.20330564060861375,1684507.0,0.07763809175811823,156560.0,0.00721577271311487,0.0,0.0,Y,Conflict/insecurity,,,23072640.0,22374051349.9445,969.72220560562
MMR,Myanmar,ASIA,2022,Whole country,56000000.0,1.0,15200000.0,0.2714285714285714,merged with Phase 2 ,,40800000.0,,,,,,,,Y,Conflict/insecurity,,,53756787.0,62253049891.6449,1158.05005034332
MNE,Montenegro,EU,2022,,,,,,,,,,,,,,,,,,,,623591.0,6229801580.79157,9990.20444616996
MNG,Mongolia,ASIA,2022,,,,,,,,,,,,,,,,,,,,3433748.0,17146471713.748,4993.51487463495
MOZ,Mozambique,CS AFRICA,2022,Whole country,31966572.0,1.0,3146423.0,0.1,16026000,0.5,12974000.0,0.4,2748872.0,0.09,397551.0,0.01,0.0,0.0,Y,Conflict/insecurity,,,32656246.0,18883528581.3734,578.251663751351
MRT,Mauritania,WEST AFRICA,2022,Whole country,4359275.0,1.0,878920.0,0.20162068233823285,2045402,0.46920692087560434,1434953.0,0.32917239678616284,795603.0,0.18250810054424188,83317.0,0.019112581793990974,0.0,0.0,Y,Economic shocks,,,4875637.0,9557966698.25369,1960.35240077424
MUS,Mauritius,CS AFRICA,2022,,,,,,,,,,,,,,,,,,,,1262523.0,12907767789.5967,10223.7882316574
MWI,Malawi,CS AFRICA,2022,Whole country,19317465.0,0.9983726251234369,3822502.0,0.2,8815301,0.45,6679662.0,0.35,3822502.0,0.2,0.0,0.0,0.0,0.0,Y,Weather extremes,,,20568728.0,12429060150.742,604.269751184515
MYS,Malaysia,ASIA,2022,,,,,,,,,,,,,,,,,,,,34695493.0,407605841348.235,11748.0919307944
NAM,Namibia,CS AFRICA,2022,Whole country,2550226.0,1.0,750313.0,0.3,964174,0.37,835739.0,0.33,631697.0,0.25,118616.0,0.05,0.0,0.0,Y,Economic shocks,,,2889662.0,12569449123.3661,4349.79908493314
NER,Niger,WEST AFRICA,2022,Whole country,24933140.0,1.0,4402406.0,0.1765684546751833,13217392,0.5301134153179262,7313342.0,0.29331813000689044,3976601.0,0.1594905816114617,425805.0,0.01707787306372162,0.0,0.0,Y,Conflict/insecurity,,,25311973.0,15433852714.4935,609.745147661683
NGA,Nigeria,WEST AFRICA,2022,Whole country,159066021.0,0.7247936838002058,19453305.0,0.12229704922335362,98827485,0.6212985298726998,40785231.0,0.25640442090394655,18276846.0,0.11490100704788485,1176459.0,0.007396042175468763,0.0,0.0,Y,Conflict/insecurity,,,223150896.0,477403400101.174,2139.37478476974
NIC,Nicaragua,LAC,2022,,6300000.0,1.0,200000.0,0.031746031746031744,merged with Phase 2 ,,6100000.0,0.9682539682539683,,,,,,,N,Economic shocks,,,6730654.0,15634572502.2294,2322.89053964583
NPL,Nepal,ASIA,2022,,,,,,,,,,,,,,,,,,,,29715436.0,41182939600.6209,1385.91066274851
PAK,Pakistan,ASIA,2022,Whole country,19785905.0,0.09192058072009292,8619234.0,0.43,4931134,0.24922458689658117,6235537.0,0.32,6027992.0,0.3,2591242.0,0.13,0.0,0.0,Y,Weather extremes,,,243700667.0,374890295666.694,1538.3228133171
PER,Peru,LAC,2022,,,,,,,,,,,,,,,,,,,,33475438.0,246065570308.155,7350.63034300417
PHL,Philippines,ASIA,2022,,,,,,,,,,,,,,,,,,,,113964338.0,404353369604.631,3548.06930572116
PLW,Palau,ASIA,2022,,,,,,,,,,,,,,,,,,,,17759.0,255591100.0,14392.2011374514
PNG,Papua New Guinea,ASIA,2022,,,,,,,,,,,,,,,,,,,,10203169.0,31653185952.609,3102.28968594061
PRK,Democratic People's Republic of Korea,ASIA,2022,Whole country,,,,,,,,,,,,,,,,,,,26328845.0,,
PRY,Paraguay,LAC,2022,,,,,,,,,,,,,,,,,,,,6760464.0,41952910858.088,6205.6259537937
PSE,Palestine,MENA,2022,,5483450.0,1.0,1541806.0,0.28,merged with Phase 2 ,,3941644.0,0.7188255569030446,,,,,,,Y,Conflict/insecurity,,,5043612.0,19165500000.0,3799.95527015163
RUS,Russian Federation,,2022,,,,,,,,,,,,,,,,,,,,144236933.0,2291612121334.64,15619.6142578125
RWA,Rwanda,EAST AFRICA,2022,,,,,,,,,,,,,,,,,,,,13651030.0,13316161005.7244,975.469323979541
SDN,Sudan,EAST AFRICA,2022,Whole country,47881435.0,1.0,11653068.0,0.24,18648037,0.38946278448003907,17580330.0,0.37,8549970.0,0.18,3103098.0,0.06,0.0,0.0,Y,Economic shocks,,,49383346.0,51666875363.0963,1046.24084472656
SEN,Senegal,WEST AFRICA,2022,Whole country,17738771.0,1.0,881276.0,0.0496807811544554,12913551,0.7279845373729669,3943944.0,0.2223346814725778,872421.0,0.04918159211819128,8855.0,0.0004991890362641246,0.0,0.0,N,Economic shocks,,,17651103.0,27783332222.6759,1574.0281059306
SLB,Solomon Islands,ASIA,2022,,,,,,,,,,,,,,,,,,,,781066.0,1566360686.10632,2005.4139933198
SLE,Sierra Leone,WEST AFRICA,2022,Whole country,8605845.0,1.0,1605719.0,0.186584699120191,3426662,0.3981784473227208,3573464.0,0.4152368535570882,1579319.0,0.1835170166323005,26400.0,0.0030676824878904975,0.0,0.0,Y,Economic shocks,,,8276807.0,7124465159.65304,860.774590932595
SLV,El Salvador,LAC,2022,,6325827.0,1.0,906823.0,0.14,2132030,0.34,3286974.0,0.52,845944.0,0.13,60879.0,0.01,0.0,0.0,N,Economic shocks,,,6280319.0,31870120000.0,5074.60210221806
SOM,Somalia,EAST AFRICA,2022,Whole country,16955256.0,0.9999998820424909,5594290.0,0.33,8294196,0.489181407818319,3066770.0,0.18,3856730.0,0.23,1523510.0,0.09,214050.0,0.01,Y,Weather extremes,,,17801897.0,10202767269.9992,573.128092472349
SRB,Serbia,MENA,2022,,,,,,,,,,,,,,,,,,,,6664449.0,66797564758.339,10022.9688543402
SSD,South Sudan,EAST AFRICA,2022,Whole country,12348961.0,1.0,7744000.0,0.63,1700000,0.13766340342317057,2901000.0,0.24,4765000.0,0.39,2892000.0,0.23,87000.0,0.01,Y,Economic shocks,,,11021177.0,,
STP,São Tomé and Principe,CS AFRICA,2022,,,,,,,,,,,,,,,,,,,,226305.0,540809499.189348,2389.73729784737
SUR,Suriname,LAC,2022,,,,,,,,,,,,,,,,,,,,623164.0,3791603200.0259,6084.43876736445
SWZ,Eswatini,CS AFRICA,2022,Whole country,1171233.0,0.9972039570308475,335804.0,0.29,459813,0.39,375616.0,0.32,286260.0,0.24,49544.0,0.04,0.0,0.0,Y,Economic shocks,,,1218917.0,4741163884.9523,3889.65276959161
SYR,Syrian Arab Republic,MENA,2022,Whole country,22095247.0,1.0,12061856.0,0.5459027455090228,2143028,0.09699045229048582,7890363.0,0.357,,,,,,,Y,Economic shocks,,,22462173.0,23622827079.5047,1051.67149587463
TCD,Chad,WEST AFRICA,2022,Whole country,15800189.0,0.9394590124584451,2098861.0,0.13283771478936107,9674974,0.6123328018418007,4026354.0,0.2548294833688382,1997572.0,0.12642709527082238,101289.0,0.0064106195185386705,0.0,0.0,Y,Conflict/insecurity,,,18455316.0,17828508289.6049,966.036468278568
TGO,Togo,WEST AFRICA,2022,,6056286.952250358,0.7258253777864763,568661.492142445,0.09389606150203059,4124806.273945503,0.6810784076888617,1362819.1861624094,0.22502553080910762,533348.4101983986,0.08806524763497547,35313.081944046455,0.005830813867055133,0.0,0.0,N,Economic shocks,,,9089738.0,8169476148.95692,898.758154410712
THA,Thailand,ASIA,2022,,,,,,,,,,,,,,,,,,,,71735329.0,495644697587.661,6909.35281815827
TJK,Tajikistan,ASIA,2022,,,,,,,,,,,,,,,,,,,,10182222.0,10713525200.3998,1052.17949484894
TKM,Turkmenistan,ASIA,2022,,,,,,,,,,,,,,,,,,,,7230193.0,58972000000.0,8156.35211950774
TLS,Timor-Leste,ASIA,2022,,,,,,,,,,,,,,,,,,,,1369295.0,3208593982.01071,2343.24523350389
TON,Tonga,ASIA,2022,,,,,,,,,,,,,,,,,,,,105042.0,518180029.413435,4933.07466930785
TUN,Tunisia,MENA,2022,,,,,,,,,,,,,,,,,,,,12119334.0,44948769171.285,3708.8481241036
TUR,Türkiye,MENA,2022,,,,,,,,,,,,,,,,,,,,84979913.0,907118434653.505,10674.504157865
TUV,Tuvalu,ASIA,2022,,,,,,,,,,,,,,,,,,,,9992.0,59065982.0873657,5911.32727055301
TZA,United Republic of Tanzania,CS AFRICA,2022,Whole country,10506240.0,0.17016600929817924,1110784.0,0.1,6101343,0.5807351631030702,3294113.0,0.31,1092754.0,0.1,18030.0,0.0,0.0,0.0,Y,Weather extremes,,,64711821.0,75769974505.0106,1207.85302734375
UGA,Uganda,EAST AFRICA,2022,Whole country,44200000.0,1.0,2300000.0,0.05203619909502263,merged with Phase 2 ,,41900000.0,0.95,,,,,,,Y,Weather extremes,,,47312719.0,45565333216.4142,963.067314233497
